StationCode,StationName,Old_StaCode,Other_StaCode,Creek,Watershed,Sitedescri,SiteStatus_Final,FlowStatus_Final,GIS_Fails,SiteStatus_Rationale,FlowStatus_Rationale,SiteStatus_2017,FlowStatus_2014,SiteStatus_2013,FlowStatus_2013,BPJ_Nonref,TargetLatitude,TargetLongitude,Datum,Old_Lat,Old_Long,New_Lat,New_Long,hasWS
204R02852,Pleasanton Canal approx 400 m upstream of Arroyo de la Laguna,204R02852,,Pleasanton Canal,Alameda Creek,,Non-reference,NP,13,,RMC,,,,,FALSE,37.67353,-121.90607,NAD83,37.67353,-121.90607,37.67353,-121.90607,FALSE
204R02879,Estudillo Canal north of Manor Blvd,204R02879,,Estudillo Canal,Estudillo Canal,NA,Non-reference,P,12,,RMC,,,,,FALSE,37.69246,-122.142,NAD83,37.69246,-122.142,37.69246,-122.142,TRUE
204R02975,Cull Creek at Bay Trees Park,204R02975,,Cull Creek,San Lorenzo Creek,,Non-reference,NP,10,,RMC=SP mapview=NP,,,,,FALSE,37.7016866,-122.0544443,NAD83,37.70231,-122.05502,37.70231,-122.05502,FALSE
204R03015,Zone 5 Line J-3 approx 200 m upstream of Regents Blvd,204R03015,,Zone 5 Line J-3,NA,NA,Non-reference,P,10,,RMC=SP mapview=P,,,,,FALSE,37.58812,-122.07594,NAD83,37.58812,-122.07594,37.58812,-122.07594,TRUE
204R03033,Arroyo las Positas south of Patterson Pass Rd,204R03033,,Arroyo las Positas,Alameda Creek,,Non-reference,NP,11,,map view,,,,,FALSE,37.69398,-121.7088932,NAD83,37.69413,-121.7113,37.69413,-121.7113,FALSE
204R03135,Sausal Creek approx 300 m downstream of El Centro Ave,204R03135,,Sausal Creek,Sausal Creek,,Non-reference,NP,14,,RMC=SP field obs=NP,,,,,FALSE,37.80509265,-122.2159025,NAD83,37.80391,-122.21677,37.80391,-122.21677,FALSE
204R03156,South San Ramon Creek approx 350 m north of Dublin Blvd,,,,,,Non-reference,P,14,,RMC,,,,,FALSE,37.70791,-121.91698,NAD83,,,37.70791,-121.91698,FALSE
204R03163,"Moraga Creek, 55m NNE of entrance to Moraga Country Club main building on Saint Andrews Drive",,,,,,Non-reference,P,12,,RMC,,,,,FALSE,37.83638,-122.13655,WGS84,,,37.83638,-122.13655,FALSE
204R03183,Ward Creek approx 30 m SE of Greenbelt Hiking Trail,204R03183,,Ward Creek,Ward Creek,,Non-reference,P,12,,near site already known,,,,,FALSE,37.65855198,-122.0358644,NAD83,37.65836,-122.0392,37.65836,-122.0392,FALSE
204R03199,San Lorenzo Creek approx 400 m east of Meekland Ave,204R03199,,San Lorenzo Creek,San Lorenzo Creek,,Non-reference,P,13,,"RMC=SP, mapview=P",,,,,FALSE,37.68572777,-122.1119112,NAD83,37.68566,-122.11197,37.68566,-122.11197,FALSE
204R03207,Alameda Creek 600 m u/s of Isherwood Way,,,,,,Non-reference,P,13,,"RMC = NP, mapview = P",,,,,FALSE,37.56927,-122.00867,NAD83,,,37.56927,-122.00867,FALSE
204R03240,Atherton Creek below Hwy 280,204R03240,,Atherton Creek,Atherton Creek,,Non-reference,P,12,,RMC,,,,,FALSE,37.42732056,-122.2268168,NAD83,37.427321,-122.22682,37.427321,-122.22682,FALSE
204R03252,San Mateo Creek at East End of De Anza Park,204R03252,,San Mateo Creek,San Mateo Creek,,Non-reference,P,16,,RMC,,,,,FALSE,37.56313208,-122.3275428,NAD83,37.563132,-122.32754,37.563132,-122.32754,FALSE
204R03272,San Mateo Creek u/s Crystal Springs,204R03272,,San Mateo Creek,San Mateo Creek,,Non-reference,P,15,,RMC,,,,,FALSE,37.53384595,-122.3501818,NAD83,37.533846,-122.35018,37.533846,-122.35018,FALSE
204R03279,Cull Creek approx 1500 m SE of Rifle Range Road,,,,,,Non-reference,NP,0,ranches and grazing US,RMC,,,,,FALSE,37.74948,-122.05766,NAD83,,,37.74948,-122.05766,FALSE
204R03295,Ward Creek upstream of Zeile Cr,204R03295,,Ward Creek,Ward Creek,,Non-reference,NP,14,,map view,,,,,FALSE,37.64735941,-122.0774793,NAD83,37.64627,-122.0766,37.64627,-122.0766,FALSE
204R03311,San Leandro Creek adjacent to Sheffield Village Recreation area,,,,,,Non-reference,P,14,,RMC,,,,,FALSE,37.73423,-122.13423,NAD83,,,37.73423,-122.13423,FALSE
204R03316,Arroyo Ojo at Duane St,204R03316,,Arroyo Ojo de Agua,Redwood Creek,,Non-reference,P,15,,RMC,,,,,FALSE,37.4811932,-122.2342662,NAD83,37.48119,-122.23427,37.48119,-122.23427,FALSE
204R03327,Arroyo Las Positas at west end of Las Positas Golf Course,204R03327,,Arroyo las Positas,Alameda Creek,,Non-reference,P,13,,"RMC=SP, field obs = P",,,,,FALSE,37.69817139,-121.8300601,NAD83,37.6984,-121.82968,37.6984,-121.82968,FALSE
204R03336,Belmont Creek at twin Pines Park,204R03336,,Belmont Creek,Belmont Creek,,Non-reference,NP,15,,"RMC=P, near sites known = NP",,,,,FALSE,37.51628415,-122.2786647,NAD83,37.516284,-122.27867,37.516284,-122.27867,FALSE
204R03391,Arroyo Viejo downstream of Holly St,204R03391,,Arroyo Viejo,Arroyo Viejo,,Non-reference,P,13,,"RMC = SP, map view = P",,,,,FALSE,37.75992469,-122.180436,NAD83,37.75895,-122.18205,37.75895,-122.18205,FALSE
204R03399,Ward Creek upstream of Pacheco Way,204R03399,,Ward Creek,Ward Creek,,Non-reference,P,13,,"RMC = SP, map view = P",,,,,FALSE,37.61885359,-122.0728564,NAD83,37.61923,-122.07284,37.61923,-122.07284,FALSE
204R03439,Zeile Creek approx 350 m downstream of Jeep Trail,,,,,,Non-reference,P,12,,RMC,,,,,FALSE,37.64695,-122.04041,NAD83,,,37.64695,-122.04041,FALSE
204R03455,Estudillo Canal south of Fargo Ave,,,,,,Non-reference,P,12,,RMC,,,,,FALSE,37.68651,-122.14357,NAD83,,,37.68651,-122.14357,FALSE
204R03463,Alameda Creek approx 400 m upstream of Zone 5 Line L,,,,,,Non-reference,P,14,,"RMC = NP, mapview=P",,,,,FALSE,37.58607,-122.03431,NAD83,,,37.58607,-122.03431,FALSE
204R03481,Altamont Creek upstream of Springtown,204R03481,,Altamont Creek,Alameda Creek,,Non-reference,P,13,,"RMC=SP, mapview=P",,,,,FALSE,37.71562848,-121.7472085,NAD83,37.71668,-121.74737,37.71668,-121.74737,FALSE
204R03496,Redwood Creek at Menlo Golf Course,204R03496,,Redwood Creek,Redwood Creek,,Non-reference,NP,14,,map view,,,,,FALSE,37.44774935,-122.234698,NAD83,37.447749,-122.2347,37.447749,-122.2347,FALSE
204R03508,Mills Creek upstream California Rd,,,Mills Creek,,,Non-reference,P,13,,RMC,,,,,FALSE,37.59078749,-122.3741828,NAD83,,,37.59078749,-122.3741828,FALSE
204R03527,Coyote Hills Slough just east of Nimitz Fwy,,,,,,Non-reference,P,15,,RMC,,,,,FALSE,37.58366,-122.04992,NAD83,,,37.58366,-122.04992,FALSE
204R03528,San Mateo Creek at Crystal Springs Rd,,,San Mateo Creek,,,Non-reference,P,15,,RMC,,,,,FALSE,37.54791051,-122.3457808,NAD83,,,37.54791051,-122.3457808,FALSE
204R03540,Martin Canyon Creek east of Dry Creek Dr.,,,,,,Non-reference,P,4,,RMC,,,,,FALSE,37.70828,-121.95557,NAD83,,,37.70828,-121.95557,FALSE
204R03620,Chabot Canal 250 m south of Inglewood Dr,,,,,,Non-reference,P,14,,RMC,,,,,FALSE,37.68633,-121.89992,NAD83,,,37.68633,-121.89992,FALSE
204R03635,Atherton Creek u/s Isabella Ave,,,Atherton Creek,,,Non-reference,P,15,,RMC,,,,,FALSE,37.45431,-122.20001,NAD83,,,37.45431,-122.20001,FALSE
204R03647,San Leandro Creek downstream of confluence with Stonehurst Creek,,,,,,Non-reference,P,14,,RMC,,,,,FALSE,37.72607,-122.18455,NAD83,,,37.72607,-122.18455,FALSE
204R03655,Zone 5 line M 150m downstream of Chesapeake Dr.,,,,,,Non-reference,NP,10,,RMC,,,,,FALSE,37.5896,-122.0057,NAD83,,,37.5896,-122.0057,FALSE
204R03695,Unnamed tributary to San Lorenzo Creek east of Villareal Dr,,,,,,Non-reference,P,9,,RMC,,,,,FALSE,37.71183,-122.02594,NAD83,,,37.71183,-122.02594,FALSE
204R03719,Middle fork Dry Creek at South Fork Trail,,,,,,Non-reference,NP,0,grazing directly US,RMC,,,,,FALSE,37.60823,-122.00176,NAD83,,,37.60823,-122.00176,FALSE
204R03737,Altamont Creek 250 m downstream of Vasco Rd.,,,,,,Non-reference,P,5,,RMC,,,,,FALSE,37.72416,-121.72515,NAD83,,,37.72416,-121.72515,FALSE
204R03743,San Lorenzo Creek 150 m downstream of Don Castro Spillway plunge pool,,,San Lorenzo Creek,,,Non-reference,P,13,,RMC,,,,,FALSE,37.69242,-122.05555,NAD83,,,37.69242,-122.05555,FALSE
204R03783,Zone 5 Line K west of Paseo Padre Pkwy,204R03783,,Crandall Creek,Alameda Creek,NA,Non-reference,P,13,,RMC=SP mapview=P,,,,,FALSE,37.56715,-122.05861,NAD83,37.56715,-122.05861,37.56715,-122.05861,TRUE
204R03911,Crandall creek 160m upstream of Siward Dr.,,,,,,Non-reference,NP,12,,RMC,,,,,FALSE,37.56674,-122.0454,NAD83,,,37.56674,-122.0454,FALSE
204R03999,Chabot Creek 20m upstream of San Carlos Ave,,,,,,Non-reference,P,13,,RMC,,,,,FALSE,37.6948,-122.08713,NAD83,,,37.6948,-122.08713,FALSE
204R04015,Country club branch 50m upstream of Calafia Ave,,,,,,Non-reference,NP,13,,RMC,,,,,FALSE,37.75784,-122.14704,NAD83,,,37.75784,-122.14704,FALSE
204R04031,Arroyo Las Positas 300m upstream of El Charro Rd.,,,,,,Non-reference,P,13,,RMC,,,,,FALSE,37.69511,-121.84482,NAD83,,,37.69511,-121.84482,FALSE
204R04039,Zone 3A Line A-3,,,,,,Non-reference,P,10,,RMC,,,,,FALSE,37.62533,-122.10659,NAD83,,,37.62533,-122.10659,FALSE
204R04079,Rifle Range Branch 600m north of Campus Drive,,,,,,Non-reference,P,12,,RMC,,,,,FALSE,37.78057,-122.14938,NAD83,,,37.78057,-122.14938,FALSE
204R04139,Estudillo Canal east of Hesperian Blvd,,,,,,Non-reference,P,10,,RMC,,,,,FALSE,37.69725,-122.12929,NAD83,,,37.69725,-122.12929,FALSE
204R04160,Burlingame Creek adjacent to Hayne Rd,,,Burlingame Creek,,,Non-reference,P,12,,RMC,,,,,FALSE,37.55342,-122.3584,NAD83,,,37.55342,-122.3584,FALSE
204R04251,Arroyo Mocho approx 150m east of Santa Rita Rd,,,,,,Non-reference,P,14,,RMC,,,,,FALSE,37.68927,-121.87594,NAD83,,,37.68927,-121.87594,FALSE
204R04259,Zeile Creek at Holy Sepulchre Cemetery,,,,,,Non-reference,P,12,,RMC,,,,,FALSE,37.64944,-122.06259,NAD83,,,37.64944,-122.06259,FALSE
204R04280,Belmont Creek at Silverado Hills Memory Care Center,,,Belmont Creek,,,Non-reference,NP,15,,"RMC=P, near sites known = NP",,,,,FALSE,37.51522181,-122.2823917,NAD83,,,37.51522181,-122.2823917,FALSE
204R04396,South San Ramon Creek approx 75m upstream of Amador Valley Blvd,,,South San Ramon Creek,,,Non-reference,P,14,,RMC,,,,,FALSE,37.71667,-121.91765,NAD83,,,37.71667,-121.91765,FALSE
204R04428,Cordilleras Creek at Scenic Dr,,,Cordilleras Creek,,,Non-reference,P,15,,RMC,,,,,FALSE,37.47897,-122.26127,NAD83,,,37.47897,-122.26127,FALSE
204R04435,Crandall Creek upstream of Ardenwood Blvd,,,Crandall Creek,,,Non-reference,P,12,,RMC,,,,,FALSE,37.56417,-122.06701,NAD83,,,37.56417,-122.06701,FALSE
204R04480,Arroyo las Positas approx 400 m west of Airway Blvd,,,,,,Non-reference,P,12,,RMC,,,,,FALSE,37.6985,-121.82254,NAD83,,,37.6985,-121.82254,FALSE
204R04499,Alameda Creek approx 350m downstream of Isherwood Way,,,Alameda Creek,,,Non-reference,P,12,,RMC,,,,,FALSE,37.57389,-122.01745,NAD83,,,37.57389,-122.01745,FALSE
204R04600,Atherton Creek u/s Broadacres Rd,,,Atherton Creek,,,Non-reference,P,15,,RMC,,,,,FALSE,37.43612,-122.21561,NAD83,,,37.43612,-122.21561,FALSE
204R04664,Chabot Canal just south of Gibraltar Drive,,,Chabot Canal,,,Non-reference,P,14,,RMC,,,,,FALSE,37.69512,-121.89978,NAD83,,,37.69512,-121.89978,FALSE
204R04675,Crow Creek upstream of Cold Water Drive,,,,,,Non-reference,NP,9,,gauge,,,,,FALSE,37.70742,-122.04155,NAD83,,,37.70742,-122.04155,FALSE
204R04706,Alameda Creek just below BART weir,,,Alameda Creek,,,Non-reference,P,13,,RMC,,,,,FALSE,37.56721,-121.99019,NAD83,,,37.56721,-121.99019,FALSE
204R04816,Arroyo Las Positas approx 350m west of Portola Ave,,,"Positas, Arroyo Las",,,Non-reference,P,15,,RMC,,,,,FALSE,37.70025,-121.79057,NAD83,,,37.70025,-121.79057,FALSE
204R04848,Alamo Canal approx 500m upstream of Dublin Blvd.,,,South San Ramon Creek,,,Non-reference,P,14,,RMC,,,,,FALSE,37.70941,-121.91629,NAD83,,,37.70941,-121.91629,FALSE
204R04879,Kottinger Creek upstream of Adams Way,,,Kottinger Creek,,,Non-reference,NP,13,,RMC,,,,,FALSE,37.65855,-121.86233,NAD83,,,37.65855,-121.86233,FALSE
204R04883,North Fork Dry Creek approx 250m upstream of Pioneer Trail,,,Dry Creek,,,Non-reference,NP,3,,RMC,,,,,FALSE,37.62004,-122.02273,NAD83,,,37.62004,-122.02273,FALSE
204R04884,San Mateo Creek at Tartan Trail,,,,,,Non-reference,P,15,,near site already known,,,,,FALSE,37.54029935,-122.3500599,NAD83,,,37.54029935,-122.3500599,FALSE
204R05176,Laurel Creek at Hacienda St,,,,,,Non-reference,P,14,,near site already known,,,,,FALSE,37.53176,-122.30668,NAD83,,,37.53176,-122.30668,FALSE
204SAU020,Peralta Creek at Cesar Chavez Park,204SAU020,,Peralta Creek,Peralta Creek,Peralta Creek at Cesar Chavez Park,Non-reference,P,5,,,Stressed,P,Stressed,P,FALSE,37.77884,-122.218402,NAD83,37.77884,-122.218402,37.77884,-122.218402,TRUE
204SAU030,Sausal at E.22nd,204SAU030,,Sausal Creek,Sausal Creek,Sausal at E.22nd,Non-reference,P,7,,,Stressed,P,Stressed,P,FALSE,37.78566,-122.22424,WGS84,37.78566,-122.22424,37.78566,-122.22424,TRUE
204SAU070,Sausal at El Centro,,,,Sausal Creek,,Non-reference,P,14,,field obs,,,,,FALSE,37.80716,-122.21565,WGS84,,,37.80716,-122.21565,FALSE
204SAU080,Dimond Park,204SAU080,,Sausal Creek,Sausal Creek,Dimond Park,Non-reference,P,6,,,Stressed,P,Stressed,P,FALSE,37.80791,-122.21563,WGS84,37.80791,-122.21563,37.80791,-122.21563,TRUE
204SAU090,Sausal Creek at Dimond Park 250m u/s of El Centro Ave.,204SAU090,,Sausal Creek,Sausal Creek,Sausal Creek at Dimond Park 250m u/s of El Centro Ave.,Non-reference,P,6,,,Stressed,P,Stressed,P,FALSE,37.809586,-122.215146,NAD83,37.809586,-122.215146,37.809586,-122.215146,TRUE
204SAU130,Palo Seco,204SAU130,,Palo Seco Creek,Sausal Creek,Palo Seco,Non-reference,P,4,,,Stressed,P,Stressed,P,FALSE,37.81596,-122.20153,WGS84,37.81596,-122.20153,37.81596,-122.20153,TRUE
204SIN300,Sinbad Creek in Pleasanton Ridge EBRP,204SIN300,,Sinbad Creek,Arroyo de la Laguna,NA,Reference,NP,0,,,Reference,NP,Reference,NP,FALSE,37.64035,-121.92492,NAD83,37.640501,-121.924681,37.640501,-121.924681,TRUE
204SLE030,San Leandro Creek at Empire Road,204SLE030,,San Leandro Creek,San Leandro Creek,NA,Non-reference,P,6,,,Stressed,NP,Stressed,NP,FALSE,37.72556,-122.18361,NR,37.726049,-122.184521,37.726049,-122.184521,TRUE
204SLE150,"King Canyon Creek, East BayRP, 150m upstrm of Camino Pablo, 800m abve San LeandroRSVR; RMC 204R00495",204SLE150,,,,,Non-reference,NP,7,,USGS lines,,,,,FALSE,37.80472,-122.11276,NAD83,,,37.80472,-122.11276,FALSE
204SLE165,Kaiser Creek Below Calahan Creek,204SLE165,,Kaiser Creek,San Leandro Creek,NA,Non-reference,P,1,,,Intermediate,P,Intermediate,P,FALSE,37.79072,-122.08718,NR,37.790944,-122.087218,37.790944,-122.087218,TRUE
204SLE170,Redwood Park (West Fork),204SLE170,,Redwood Canyon Creek,San Leandro Creek,NA,Non-reference,P,4,,,Intermediate,P,Intermediate,P,FALSE,37.80028,-122.14472,NR,37.800675,-122.145084,37.800675,-122.145084,TRUE
204SLE180,East Fork Redwood Creek,204SLE180,,Redwood Creek,San Leandro Creek,NA,Reference,NP,1,"failed mines (East Fork Redwood) no active mines, no WQ issues, 100% open space",,Reference,NP,Intermediate,NP,FALSE,37.80111,-122.14472,NR,37.801424,-122.145034,37.801424,-122.145034,TRUE
204SLE192,"San Leandro Creek- Between Pinehurst Rd and Oak Ln, 70 meters north of intersection; 204R00603",204SLE192,204R00603,San Leandro Creek,,"San Leandro Creek- Between Pinehurst Rd and Oak Ln, 70 meters north of intersection; 204R00603",Non-reference,P,4,,USGS lines,,,,,FALSE,37.83058,-122.16634,WGS84,,,37.83058,-122.16634,FALSE
204SLE208,Moraga Creek at Miramonte HS,204SLE208,,Moraga Creek,San Leandro Creek,Moraga Creek at Miramonte HS,Non-reference,P,12,,near site already known,,,,,FALSE,37.84205,-122.14434,NAD83,37.84205,-122.14434,37.84205,-122.14434,TRUE
204SLE210,Moraga Creek,204SLE210,,?,San Leandro Creek,NA,Non-reference,P,4,,,Stressed,P,Stressed,P,FALSE,37.84333,-122.14972,NR,37.843363,-122.149714,37.843363,-122.149714,TRUE
204SLE220,Indian Creek,204SLE220,,Indian Creek,San Leandro Creek,NA,Non-reference,P,2,,,Intermediate,P,Intermediate,P,FALSE,37.81833,-122.14583,NR,37.818647,-122.145711,37.818647,-122.145711,TRUE
204SLO020,Sulphur Cr at Twins Creeks Place,204SLO020,,Sulphur Creek,San Lorenzo Creek,Sulphur Cr at Twins Creeks Place,Non-reference,NP,4,,,Stressed,NP,Stressed,NP,FALSE,37.67653381,-122.0612118,NAD83,37.676534,-122.061212,37.676534,-122.061212,TRUE
204SLO030,San Lorenzo Creek Near Senior Center,204SLO030,,San Lorenzo Creek,San Lorenzo Creek,San Lorenzo Creek Near Senior Center,Non-reference,P,6,,,Stressed,P,Stressed,P,FALSE,37.679582,-122.079507,NAD83,37.679582,-122.079507,37.679582,-122.079507,TRUE
204SLO060,San Lorenzo Creek at Cull Canyon and Crow Canyon Rd near at tennis court,204SLO060,,San Lorenzo Creek,San Lorenzo Creek,San Lorenzo Creek at Cull Canyon and Crow Canyon Rd near at tennis court,Non-reference,P,6,,,Stressed,P,Stressed,P,FALSE,37.700959,-122.055346,NAD83,37.700959,-122.055346,37.700959,-122.055346,TRUE
204SLO090,Crow Creek at 8086 Crow Cyn Rd,204SLO090,,Crow Creek,San Lorenzo Creek,Crow Creek at 8086 Crow Cyn Rd,Non-reference,NP,4,,,Intermediate,NP,Intermediate,NP,FALSE,37.73589441,-122.0328505,NAD83,37.735894,-122.032851,37.735894,-122.032851,TRUE
204SLO100,Crow Creek directly d/s of confluence with Bolinas Creek,204SLO100,,Crow Creek,San Lorenzo Creek,Crow Creek directly d/s of confluence with Bolinas Creek,Non-reference,NP,2,,,Intermediate,P,Intermediate,P,FALSE,37.759257,-122.02919,NAD83,37.759257,-122.02919,37.759257,-122.02919,TRUE
204SMA020,San Mateo Creek at Gateway Park,204SMA020,,San Mateo Creek,San Mateo Creek,San Mateo Creek at Gateway Park,Non-reference,P,8,,,Stressed,P,Stressed,P,FALSE,37.57028,-122.31861,NR,37.57028,-122.31861,37.57028,-122.31861,TRUE
204SMA060,De Anza Historical Park on Arroyo Court,204SMA060,,,,De Anza Historical Park on Arroyo Court,Non-reference,P,8,,,Stressed,P,Stressed,P,FALSE,37.56213,-122.32884,NR,,,37.56213,-122.32884,FALSE
204SMA080,Sierra Drive,204SMA080,,San Mateo Creek,San Mateo Creek,Sierra Drive,Non-reference,P,8,,,Stressed,P,Stressed,P,FALSE,37.55722,-122.34194,NR,37.55722,-122.34194,37.55722,-122.34194,TRUE
204SMA110,Polhemus,204SMA120,,San Mateo Creek,San Mateo Creek,NA,Non-reference,P,4,,near site already known,Stressed,NP,Stressed,NP,FALSE,37.53233,-122.35088,NR,37.5323,-122.351,37.5326,-122.351,TRUE
204SMA120,Above Polhemus,204SMA110,,Polhemus Creek,San Mateo Creek,NA,Non-reference,P,8,,,Stressed,P,Stressed,P,FALSE,37.53258,-122.35121,NR,37.5326,-122.351,37.5323,-122.351,TRUE
204SMA140,"San Mateo Creek, Upper - SFPUC",204SMA140,,San Mateo Creek,San Mateo Creek,San Mateo Creek - 2.5km upstream of Lower Crystal Springs Reservoir,Non-reference,P,4,,near site already known,,,,,FALSE,37.547898,-122.406989,NR,37.547898,-122.406989,37.547898,-122.406989,TRUE
204SMA160,Above Mud Dam,204SMA160,,San Mateo Creek,San Mateo Creek,NA,Non-reference,P,1,,,Intermediate,P,Intermediate,P,FALSE,37.57516,-122.42935,NR,37.571268,-122.42733,37.571268,-122.42733,TRUE
204SMA180,Buckeye @ Old Cañada Rd,204SMA180,,?,San Mateo Creek,NA,Reference,NP,1,"failed code21, (upper San Mateo Cr) 100% SFPUC open space",,Reference,NP,Intermediate,NP,FALSE,37.4878,-122.34309,NR,37.487767,-122.343003,37.487767,-122.343003,TRUE
204SMC600,Smith Creek- 135m downstream intersection of Mt Hamilton Rd; 204R00893,204SMC600,204R00893,Smith Creek,,Smith Creek- 135m downstream intersection of Mt Hamilton Rd; 204R00893,Reference,P,0,,near site already known,,,,,FALSE,37.32471,-121.67017,WGS84,,,37.32471,-121.67017,FALSE
204TAS010,Tassajara Creek directly upstream of Arroyo Mocho confluence,,,Tassajara Creek,,Tassajara Creek directly upstream of Arroyo Mocho confluence,Non-reference,P,11,,map view,,,,,FALSE,37.68616,-121.88988,WGS84,,,37.68608301,-121.8897295,TRUE
204VAL400,Valpe Creek - 1.25mi upstream of confluence with Alameda Creek; 204R00221,204VAL400,204R00221,Valpe Creek,,Valpe Creek - 1.25mi upstream of confluence with Alameda Creek; 204R00221,Reference,NP,0,,map view,,,,,FALSE,37.470921,-121.666397,WGS84,,,37.470921,-121.666397,FALSE
204WE0748,San Leandro Creek Next to Southern Pacific Railroad,204WE0748,,San Leandro Creek,San Leandro Creek,NA,Non-reference,P,7,,,Stressed,P,Stressed,P,FALSE,37.72768,-122.16887,NAD83,37.727714,-122.170014,37.727714,-122.170014,TRUE
204WE0984,Smith Creek ~ 0.5 miles above Mt.Hamilton Rd.,204WE0984,,Smith Creek,Alameda Creek,NA,Non-reference,P,2,,,Intermediate,P,Intermediate,P,FALSE,37.32884,-121.67384,NAD83,37.328845,-121.674909,37.328845,-121.674909,TRUE
204WRD020,Ward Creek at Sylvan Glen Ct. in park,204WRD020,,Alameda Creek,Ward Creek,Ward Creek at Sylvan Glen Ct. in park,Non-reference,P,4,,,Stressed,P,Stressed,P,FALSE,37.666786,-122.066522,NAD83,37.666786,-122.066522,37.666786,-122.066522,TRUE
204WRD030,Ward Creek at 750 d/s of Campus Dr,204WRD030,,Ward Creek,,Ward Creek at 750 d/s of Campus Dr,Non-reference,P,4,,,Stressed,P,Stressed,P,FALSE,37.66573,-122.064159,NAD83,,,37.66573,-122.064159,FALSE
204WRD040,"Unnamed trib 140m u/s of Campus Dr xing, 135m u/s of Campus Dr",204WRD040,,,,"Unnamed trib 140m u/s of Campus Dr xing, 135m u/s of Campus Dr",Non-reference,P,4,,,Stressed,P,Stressed,P,FALSE,37.666273,-122.054763,NAD83,,,37.666273,-122.054763,FALSE
204WRD050,"Unnamed trib at Paul Ct., 170m u/s of Campus Dr",204WRD050,,Ward Creek,Unnamed trib of Ward Creek,"Unnamed trib at Paul Ct., 170m u/s of Campus Dr",Non-reference,P,4,,,Stressed,P,Stressed,P,FALSE,37.665608,-122.047133,NAD83,37.665608,-122.047133,37.665608,-122.047133,TRUE
204WRD060,Unnamed Creek at 1.25km u/s of Campus Dr,204WRD060,,Ward Creek,Unnamed trib of Ward Creek,Unnamed Creek at 1.25km u/s of Campus Dr,Non-reference,P,4,,,Stressed,P,Stressed,P,FALSE,37.66435,-122.043403,NAD83,37.66435,-122.043403,37.66435,-122.043403,TRUE
204WRD070,Ward Creek at 95m u/s of Campus Dr,204WRD070,,Ward Creek,Ward Creek,Ward Creek at 95m u/s of Campus Dr,Non-reference,P,4,,,Stressed,P,Stressed,P,FALSE,37.663981,-122.055694,NAD83,37.663981,-122.055694,37.663981,-122.055694,TRUE
204WRD080,Ward Creek at 880m u/s of Campus Dr.,204WRD080,,Ward Creek,Ward Creek,Ward Creek at 880m u/s of Campus Dr.,Non-reference,P,4,,,Stressed,P,Stressed,P,FALSE,37.66266,-122.048319,NAD83,37.66266,-122.048319,37.66266,-122.048319,TRUE
204WRD090,Ward Creek at 2km u/s of Campus Dr,204WRD090,,Ward Creek,Ward Creek,Ward Creek at 2km u/s of Campus Dr,Non-reference,P,4,,,Stressed,P,Stressed,P,FALSE,37.658644,-122.037082,NAD83,37.658644,-122.037082,37.658644,-122.037082,TRUE
204Z70005,"Arroyo Mocho at Robertsons Park, 0.14 km west of Arroyo Bike Trail",204Z70005,EQUAL-005,Arroyo Mocho,Alameda Creek,"Arroyo Mocho at Robertsons Park, 0.14 km west of Arroyo Bike Trail",Non-reference,NP,9,,field obs,,,,,FALSE,37.66829072,-121.7513302,WGS84,37.668222,-121.75137,37.668222,-121.75137,TRUE
